geneID;pegID;gFam
CBS168_08959;1005.peg.8959;gfam_5876
GLRG_08427T0;0001.peg.8427;gfam_5882
CGGC5_2863;0002.peg.2857;gfam_5882
Cob_10214;0003.peg.10210;gfam_5882
CS_01620;0004.peg.1620;gfam_5882
CH063_07075T0;0005.peg.7075;gfam_5882
CT04_01894;1001.peg.1894;gfam_5882
CBS495_11618;1002.peg.11618;gfam_5882
CBS130_12235;1003.peg.12235;gfam_5882
CBS127_10994;1004.peg.10994;gfam_5882
CBS168_08965;1005.peg.8965;gfam_5882
CGGC5_2825;0002.peg.2819;gfam_5909
Cob_10181;0003.peg.10177;gfam_5909
CS_04703;0004.peg.4703;gfam_5909
Cob_10165;0003.peg.10161;gfam_5917
CBS127_08955;1004.peg.8955;gfam_5917
GLRG_00849T0;0001.peg.849;gfam_5918
CGGC5_9449;0002.peg.9415;gfam_5918
Cob_11568;0003.peg.11563;gfam_5918
CH063_01909T0;0005.peg.1909;gfam_5918
GLRG_08496T0;0001.peg.8496;gfam_5923
CGGC5_4610;0002.peg.4599;gfam_5923
Cob_10157;0003.peg.10153;gfam_5923
CS_04725;0004.peg.4725;gfam_5923
CH063_11101T0;0005.peg.11101;gfam_5923
CGGC5_8224;0002.peg.8193;gfam_5930
Cob_00908;0003.peg.907;gfam_5930
CS_07396;0004.peg.7396;gfam_5930
CH063_12855T0;0005.peg.12855;gfam_5930
CT04_07773;1001.peg.7773;gfam_5930
CBS495_04930;1002.peg.4930;gfam_5930
CBS130_05658;1003.peg.5658;gfam_5930
CBS127_06047;1004.peg.6047;gfam_5930
CBS168_04381;1005.peg.4381;gfam_5930
GLRG_08518T0;0001.peg.8518;gfam_5931
CGGC5_9325;0002.peg.9292;gfam_5931
Cob_07136;0003.peg.7132;gfam_5931
CS_07401;0004.peg.7401;gfam_5931
CH063_05476T0;0005.peg.5476;gfam_5931
CT04_07782;1001.peg.7782;gfam_5931
CBS495_04926;1002.peg.4926;gfam_5931
CBS130_05654;1003.peg.5654;gfam_5931
CBS127_06051;1004.peg.6051;gfam_5931
CBS168_04385;1005.peg.4385;gfam_5931
CGGC5_9334;0002.peg.9301;gfam_5935
GLRG_08529T0;0001.peg.8529;gfam_5938
CS_07413;0004.peg.7413;gfam_5938
CT04_12388;1001.peg.12388;gfam_5938
CBS495_04915;1002.peg.4915;gfam_5938
CBS130_05643;1003.peg.5643;gfam_5938
CBS127_06062;1004.peg.6062;gfam_5938
CBS168_04396;1005.peg.4396;gfam_5938
GLRG_08534T0;0001.peg.8534;gfam_5943
CGGC5_3176;0002.peg.3168;gfam_5943
Cob_07160;0003.peg.7156;gfam_5943
CS_07820;0004.peg.7820;gfam_5943
CH063_11000T0;0005.peg.11000;gfam_5943
CT04_12864;1001.peg.12863;gfam_5943
CBS495_04910;1002.peg.4910;gfam_5943
CBS130_05638;1003.peg.5638;gfam_5943
CBS127_08830;1004.peg.8830;gfam_5943
CBS168_04401;1005.peg.4401;gfam_5943
GLRG_08537T0;0001.peg.8537;gfam_5944
CGGC5_9300;0002.peg.9267;gfam_5944
Cob_07126;0003.peg.7122;gfam_5944
CS_07806;0004.peg.7806;gfam_5944
CH063_06537T0;0005.peg.6537;gfam_5944
CT04_09657;1001.peg.9657;gfam_5944
CBS495_04907;1002.peg.4907;gfam_5944
CBS130_05635;1003.peg.5635;gfam_5944
CBS127_08827;1004.peg.8827;gfam_5944
CBS168_04404;1005.peg.4404;gfam_5944
GLRG_08548T0;0001.peg.8548;gfam_5947
CH063_10394T0;0005.peg.10394;gfam_5947
CT04_09662;1001.peg.9662;gfam_5947
CBS495_04893;1002.peg.4893;gfam_5947
CBS130_05621;1003.peg.5621;gfam_5947
CBS127_08813;1004.peg.8813;gfam_5947
CBS168_04418;1005.peg.4418;gfam_5947
GLRG_08574T0;0001.peg.8574;gfam_5954
CGGC5_10875;0002.peg.10835;gfam_5954
Cob_07204;0003.peg.7200;gfam_5954
CH063_07135T0;0005.peg.7135;gfam_5954
CBS495_04862;1002.peg.4862;gfam_5954
CBS130_05590;1003.peg.5590;gfam_5954
CBS127_08782;1004.peg.8782;gfam_5954
CBS168_04449;1005.peg.4449;gfam_5954
GLRG_08583T0;0001.peg.8583;gfam_5958
CGGC5_10884;0002.peg.10844;gfam_5958
Cob_07211;0003.peg.7207;gfam_5958
CS_06855;0004.peg.6855;gfam_5958
CH063_12971T0;0005.peg.12971;gfam_5958
CT04_02891;1001.peg.2891;gfam_5958
CBS495_04851;1002.peg.4851;gfam_5958
CBS130_05579;1003.peg.5579;gfam_5958
CBS127_08771;1004.peg.8771;gfam_5958
CBS168_04460;1005.peg.4460;gfam_5958
CBS495_12501;1002.peg.12501;gfam_5962
CBS127_08763;1004.peg.8763;gfam_5962
CBS168_04468;1005.peg.4468;gfam_5962
GLRG_08591T0;0001.peg.8591;gfam_5963
CGGC5_10894;0002.peg.10854;gfam_5963
Cob_07219;0003.peg.7215;gfam_5963
CS_06863;0004.peg.6863;gfam_5963
CH063_04091T0;0005.peg.4091;gfam_5963
CT04_11211;1001.peg.11211;gfam_5963
CBS495_12502;1002.peg.12502;gfam_5963
CBS130_12515;1003.peg.12515;gfam_5963
CBS127_08762;1004.peg.8762;gfam_5963
CBS168_04469;1005.peg.4469;gfam_5963
GLRG_00086T0;0001.peg.86;gfam_5968
CGGC5_7856;0002.peg.7827;gfam_5968
CS_00296;0004.peg.296;gfam_5968
CH063_00067T0;0005.peg.67;gfam_5968
CT04_05075;1001.peg.5075;gfam_5968
CBS495_07795;1002.peg.7795;gfam_5968
CBS130_06848;1003.peg.6848;gfam_5968
CBS127_00673;1004.peg.673;gfam_5968
CBS168_08192;1005.peg.8192;gfam_5968
GLRG_08656T0;0001.peg.8656;gfam_5974
CH063_07679T0;0005.peg.7679;gfam_5974
CS_08534;0004.peg.8534;gfam_5988
CT04_04602;1001.peg.4602;gfam_5988
CBS495_08772;1002.peg.8772;gfam_5988
CBS130_03234;1003.peg.3234;gfam_5988
CBS127_09213;1004.peg.9213;gfam_5988
CBS168_07240;1005.peg.7240;gfam_5988
CGGC5_11157;0002.peg.11116;gfam_5992
CS_13274;0004.peg.13274;gfam_5992
CH063_09200T0;0005.peg.9200;gfam_5992
CT04_04621;1001.peg.4621;gfam_5992
CBS495_08777;1002.peg.8777;gfam_5992
CBS130_03229;1003.peg.3229;gfam_5992
CBS127_09208;1004.peg.9208;gfam_5992
CBS168_07235;1005.peg.7235;gfam_5992
GLRG_08687T0;0001.peg.8687;gfam_5996
CGGC5_11153;0002.peg.11112;gfam_5996
Cob_07992;0003.peg.7988;gfam_5996
CS_12392;0004.peg.12392;gfam_5996
CH063_15097T0;0005.peg.15097;gfam_5996
CT04_11615;1001.peg.11615;gfam_5996
CBS495_09763;1002.peg.9763;gfam_5996
CBS130_03223;1003.peg.3223;gfam_5996
CBS127_09202;1004.peg.9202;gfam_5996
CBS168_07229;1005.peg.7229;gfam_5996
CS_11426;0004.peg.11426;gfam_6007
GLRG_08704T0;0001.peg.8704;gfam_6008
CT04_10535;1001.peg.10535;gfam_6008
CBS495_09271;1002.peg.9271;gfam_6008
CBS130_02716;1003.peg.2716;gfam_6008
CBS127_10811;1004.peg.10811;gfam_6008
CBS168_04963;1005.peg.4963;gfam_6008
GLRG_08735T0;0001.peg.8735;gfam_6020
CS_11364;0004.peg.11364;gfam_6020
CT04_10444;1001.peg.10444;gfam_6020
CBS495_01117;1002.peg.1117;gfam_6020
CBS130_11366;1003.peg.11366;gfam_6020
CBS127_11780;1004.peg.11780;gfam_6020
CBS168_11508;1005.peg.11508;gfam_6020
CBS495_13199;1002.peg.13199;gfam_6028
CBS130_12820;1003.peg.12820;gfam_6028
CBS127_12734;1004.peg.12734;gfam_6028
CBS168_03648;1005.peg.3648;gfam_6028
CGGC5_5837;0002.peg.5818;gfam_6031
Cob_09188;0003.peg.9184;gfam_6031
CS_04131;0004.peg.4131;gfam_6040
CGGC5_5864;0002.peg.5845;gfam_6045
Cob_12218;0003.peg.12213;gfam_6045
CGGC5_5868;0002.peg.5849;gfam_6048
CS_04117;0004.peg.4117;gfam_6048
CGGC5_5875;0002.peg.5856;gfam_6055
CH063_07526T0;0005.peg.7526;gfam_6055
CS_04091;0004.peg.4091;gfam_6065
CGGC5_5890;0002.peg.5871;gfam_6066
GLRG_08872T0;0001.peg.8872;gfam_6091
CGGC5_11200;0002.peg.11158;gfam_6091
Cob_02549;0003.peg.2547;gfam_6091
CS_00315;0004.peg.315;gfam_6091
CH063_00808T0;0005.peg.808;gfam_6091
CT04_04463;1001.peg.4463;gfam_6091
CBS495_12459;1002.peg.12459;gfam_6091
CBS130_11830;1003.peg.11830;gfam_6091
CBS127_08889;1004.peg.8889;gfam_6091
CBS168_06008;1005.peg.6008;gfam_6091
GLRG_08875T0;0001.peg.8875;gfam_6093
Cob_02546;0003.peg.2544;gfam_6093
CS_12687;0004.peg.12687;gfam_6093
CBS495_12455;1002.peg.12455;gfam_6093
CBS130_01854;1003.peg.1854;gfam_6093
CBS127_08885;1004.peg.8885;gfam_6093
CBS168_06012;1005.peg.6012;gfam_6093
GLRG_08888T0;0001.peg.8888;gfam_6101
CGGC5_7445;0002.peg.7419;gfam_6101
Cob_02531;0003.peg.2529;gfam_6101
CS_11773;0004.peg.11773;gfam_6101
CH063_06336T0;0005.peg.6336;gfam_6101
CT04_11143;1001.peg.11143;gfam_6101
CBS495_11201;1002.peg.11201;gfam_6101
CBS130_01867;1003.peg.1867;gfam_6101
CBS127_08872;1004.peg.8872;gfam_6101
CBS168_06025;1005.peg.6025;gfam_6101
GLRG_08934T0;0001.peg.8934;gfam_6119
CGGC5_252;0002.peg.252;gfam_6119
Cob_02478;0003.peg.2476;gfam_6119
CS_10746;0004.peg.10746;gfam_6119
CH063_13033T0;0005.peg.13033;gfam_6119
CT04_02786;1001.peg.2786;gfam_6119
CBS495_09220;1002.peg.9220;gfam_6119
CBS130_01923;1003.peg.1923;gfam_6119
CBS127_00007;1004.peg.7;gfam_6119
CBS168_04989;1005.peg.4989;gfam_6119
CH063_10227T0;0005.peg.10227;gfam_6126
CS_09321;0004.peg.9321;gfam_6134
GLRG_09007T0;0001.peg.9007;gfam_6139
CGGC5_4670;0002.peg.4657;gfam_6139
Cob_01452;0003.peg.1451;gfam_6139
CS_09310;0004.peg.9310;gfam_6139
CH063_15810T0;0005.peg.15810;gfam_6139
CT04_04245;1001.peg.4245;gfam_6139
CBS495_09979;1002.peg.9979;gfam_6139
CBS130_10776;1003.peg.10776;gfam_6139
CBS127_09252;1004.peg.9252;gfam_6139
CBS168_06851;1005.peg.6851;gfam_6139
CH063_08079T0;0005.peg.8079;gfam_6139
GLRG_09012T0;0001.peg.9012;gfam_6141
CGGC5_9815;0002.peg.9780;gfam_6141
Cob_01451;0003.peg.1450;gfam_6141
CS_09305;0004.peg.9305;gfam_6141
CH063_09965T0;0005.peg.9965;gfam_6141
CT04_04254;1001.peg.4254;gfam_6141
CBS495_09984;1002.peg.9984;gfam_6141
CBS130_10781;1003.peg.10781;gfam_6141
CBS127_09247;1004.peg.9247;gfam_6141
CBS168_06846;1005.peg.6846;gfam_6141
CS_10543;0004.peg.10543;gfam_6142
GLRG_09044T0;0001.peg.9044;gfam_6152
Cob_01387;0003.peg.1386;gfam_6152
CS_11549;0004.peg.11549;gfam_6152
CH063_05510T0;0005.peg.5510;gfam_6152
CT04_10806;1001.peg.10806;gfam_6152
CBS495_07122;1002.peg.7122;gfam_6152
CBS130_08816;1003.peg.8816;gfam_6152
CBS127_04370;1004.peg.4370;gfam_6152
CBS168_06800;1005.peg.6800;gfam_6152
CS_12429;0004.peg.12429;gfam_6156
GLRG_09066T0;0001.peg.9066;gfam_6159
CGGC5_3948;0002.peg.3939;gfam_6159
Cob_02430;0003.peg.2428;gfam_6159
CS_12440;0004.peg.12440;gfam_6159
CH063_10687T0;0005.peg.10687;gfam_6159
CT04_02758;1001.peg.2758;gfam_6159
CBS495_04574;1002.peg.4574;gfam_6159
CBS130_01981;1003.peg.1981;gfam_6159
CBS127_00058;1004.peg.58;gfam_6159
CBS168_10945;1005.peg.10945;gfam_6159
CH063_11150T0;0005.peg.11150;gfam_6161
CH063_14186T0;0005.peg.14186;gfam_6163
GLRG_09085T0;0001.peg.9085;gfam_6165
CGGC5_9651;0002.peg.9616;gfam_6165
Cob_02403;0003.peg.2401;gfam_6165
CS_09289;0004.peg.9289;gfam_6165
CT04_02722;1001.peg.2722;gfam_6165
CBS495_04593;1002.peg.4593;gfam_6165
CBS130_02000;1003.peg.2000;gfam_6165
CBS127_00077;1004.peg.77;gfam_6165
CBS168_10926;1005.peg.10926;gfam_6165
GLRG_09087T0;0001.peg.9087;gfam_6166
CGGC5_9604;0002.peg.9569;gfam_6166
Cob_02411;0003.peg.2409;gfam_6166
CS_09291;0004.peg.9291;gfam_6166
CH063_06220T0;0005.peg.6220;gfam_6166
CT04_02738;1001.peg.2738;gfam_6166
CBS495_04595;1002.peg.4595;gfam_6166
CBS130_02002;1003.peg.2002;gfam_6166
CBS127_00079;1004.peg.79;gfam_6166
CBS168_01432;1005.peg.1432;gfam_6166
GLRG_09183T0;0001.peg.9183;gfam_6187
CH063_06501T0;0005.peg.6501;gfam_6189
Cob_00551;0003.peg.551;gfam_6203
CS_02148;0004.peg.2148;gfam_6203
CGGC5_1735;0002.peg.1731;gfam_6205
GLRG_09546T0;0001.peg.9546;gfam_6205
CT04_06209;1001.peg.6209;gfam_6210
CBS127_08026;1004.peg.8026;gfam_6210
CGGC5_6441;0002.peg.6419;gfam_6214
GLRG_00927T0;0001.peg.927;gfam_6217
CGGC5_8316;0002.peg.8285;gfam_6217
Cob_04358;0003.peg.4356;gfam_6217
CS_11910;0004.peg.11910;gfam_6217
CH063_08912T0;0005.peg.8912;gfam_6217
CT04_08034;1001.peg.8034;gfam_6217
CBS495_10211;1002.peg.10211;gfam_6217
CBS130_04596;1003.peg.4596;gfam_6217
CBS127_00444;1004.peg.444;gfam_6217
CBS168_11977;1005.peg.11977;gfam_6217
CGGC5_8791;0002.peg.8760;gfam_6224
GLRG_00932T0;0001.peg.932;gfam_6236
Cob_04352;0003.peg.4350;gfam_6236
CS_13064;0004.peg.13064;gfam_6236
CH063_07550T0;0005.peg.7550;gfam_6236
CT04_12447;1001.peg.12447;gfam_6236
CBS495_10216;1002.peg.10216;gfam_6236
CBS130_04601;1003.peg.4601;gfam_6236
CBS127_00449;1004.peg.449;gfam_6236
CBS168_11972;1005.peg.11972;gfam_6236
GLRG_09338T0;0001.peg.9338;gfam_6248
CGGC5_14632;0002.peg.14562;gfam_6248
CS_07267;0004.peg.7267;gfam_6248
CH063_04563T0;0005.peg.4563;gfam_6248
CT04_06931;1001.peg.6931;gfam_6248
CBS495_05100;1002.peg.5100;gfam_6248
CBS130_10697;1003.peg.10697;gfam_6248
CBS127_10168;1004.peg.10168;gfam_6248
CBS168_04262;1005.peg.4262;gfam_6248
CGGC5_4335;0002.peg.4324;gfam_6248
GLRG_09350T0;0001.peg.9350;gfam_6252
CGGC5_6392;0002.peg.6372;gfam_6252
Cob_08846;0003.peg.8842;gfam_6252
CH063_09144T0;0005.peg.9144;gfam_6252
CT04_11248;1001.peg.11248;gfam_6252
CBS495_03245;1002.peg.3245;gfam_6252
CBS130_01814;1003.peg.1814;gfam_6252
CBS127_00863;1004.peg.863;gfam_6252
CBS168_01288;1005.peg.1288;gfam_6252
GLRG_09355T0;0001.peg.9355;gfam_6254
Cob_08858;0003.peg.8854;gfam_6254
CH063_05743T0;0005.peg.5743;gfam_6254
CT04_11245;1001.peg.11245;gfam_6254
CBS495_03240;1002.peg.3240;gfam_6254
CBS130_01819;1003.peg.1819;gfam_6254
CBS127_00858;1004.peg.858;gfam_6254
CBS168_01293;1005.peg.1293;gfam_6254
Cob_08870;0003.peg.8866;gfam_6259
CH063_04416T0;0005.peg.4416;gfam_6259
CT04_03064;1001.peg.3064;gfam_6259
CBS495_03230;1002.peg.3230;gfam_6259
CBS130_01829;1003.peg.1829;gfam_6259
CBS127_00848;1004.peg.848;gfam_6259
CBS168_01303;1005.peg.1303;gfam_6259
Cob_08911;0003.peg.8907;gfam_6262
CS_01439;0004.peg.1439;gfam_6262
CH063_01774T0;0005.peg.1774;gfam_6262
CT04_03048;1001.peg.3048;gfam_6262
CBS495_03218;1002.peg.3218;gfam_6262
CBS130_01842;1003.peg.1842;gfam_6262
CBS127_00836;1004.peg.836;gfam_6262
CBS168_01315;1005.peg.1315;gfam_6262
CGGC5_12805;0002.peg.12758;gfam_6267
Cob_09082;0003.peg.9078;gfam_6267
GLRG_09419T0;0001.peg.9419;gfam_6281
CGGC5_1550;0002.peg.1547;gfam_6281
Cob_09066;0003.peg.9062;gfam_6281
CS_01489;0004.peg.1489;gfam_6281
CH063_08112T0;0005.peg.8112;gfam_6281
CT04_02449;1001.peg.2449;gfam_6281
CBS495_03424;1002.peg.3424;gfam_6281
CBS130_03478;1003.peg.3478;gfam_6281
CBS127_09960;1004.peg.9960;gfam_6281
CBS168_01368;1005.peg.1368;gfam_6281
GLRG_09426T0;0001.peg.9426;gfam_6283
CGGC5_1591;0002.peg.1588;gfam_6283
Cob_09043;0003.peg.9039;gfam_6283
CS_01952;0004.peg.1952;gfam_6283
CH063_15154T0;0005.peg.15154;gfam_6283
CT04_02429;1001.peg.2429;gfam_6283
CBS495_03433;1002.peg.3433;gfam_6283
CBS130_03469;1003.peg.3469;gfam_6283
CBS127_09951;1004.peg.9951;gfam_6283
CBS168_01377;1005.peg.1377;gfam_6283
GLRG_09440T0;0001.peg.9440;gfam_6284
CGGC5_1288;0002.peg.1286;gfam_6284
Cob_09093;0003.peg.9089;gfam_6284
CS_01942;0004.peg.1942;gfam_6284
CH063_08494T0;0005.peg.8494;gfam_6284
CT04_01251;1001.peg.1251;gfam_6284
CBS495_03445;1002.peg.3445;gfam_6284
CBS130_03457;1003.peg.3457;gfam_6284
CBS127_09939;1004.peg.9939;gfam_6284
CBS168_01389;1005.peg.1389;gfam_6284
GLRG_00945T0;0001.peg.945;gfam_6287
CGGC5_8296;0002.peg.8265;gfam_6287
Cob_04338;0003.peg.4336;gfam_6287
CS_03594;0004.peg.3594;gfam_6287
CH063_07389T0;0005.peg.7389;gfam_6287
CT04_12109;1001.peg.12109;gfam_6287
CBS495_03536;1002.peg.3536;gfam_6287
CBS130_04618;1003.peg.4618;gfam_6287
CBS127_00463;1004.peg.463;gfam_6287
CBS168_07886;1005.peg.7886;gfam_6287
CH063_09513T0;0005.peg.9513;gfam_6288
GLRG_09466T0;0001.peg.9466;gfam_6290
CGGC5_9000;0002.peg.8969;gfam_6290
Cob_03715;0003.peg.3713;gfam_6290
CS_04399;0004.peg.4399;gfam_6290
CT04_02804;1001.peg.2804;gfam_6290
CBS495_06287;1002.peg.6287;gfam_6290
CBS130_05340;1003.peg.5340;gfam_6290
CBS127_02429;1004.peg.2429;gfam_6290
CBS168_02357;1005.peg.2357;gfam_6290
CT04_09893;1001.peg.9893;gfam_6293
CBS127_06670;1004.peg.6670;gfam_6293
CBS168_02339;1005.peg.2339;gfam_6293
CS_10510;0004.peg.10510;gfam_6294
CH063_09101T0;0005.peg.9101;gfam_6294
GLRG_09478T0;0001.peg.9478;gfam_6295
CGGC5_11068;0002.peg.11028;gfam_6295
CS_10509;0004.peg.10509;gfam_6295
CH063_09098T0;0005.peg.9098;gfam_6295
CT04_12924;1001.peg.12923;gfam_6295
CBS495_06267;1002.peg.6267;gfam_6295
CBS130_05359;1003.peg.5359;gfam_6295
CBS127_06668;1004.peg.6668;gfam_6295
CBS168_02337;1005.peg.2337;gfam_6295
CGGC5_13487;0002.peg.13432;gfam_6300
Cob_00549;0003.peg.549;gfam_6300
CS_07355;0004.peg.7355;gfam_6300
CH063_10764T0;0005.peg.10764;gfam_6300
CT04_09690;1001.peg.9690;gfam_6300
CBS495_03886;1002.peg.3886;gfam_6300
CBS130_08740;1003.peg.8740;gfam_6300
CBS127_00396;1004.peg.396;gfam_6300
CBS168_02025;1005.peg.2025;gfam_6300
GLRG_00951T0;0001.peg.951;gfam_6303
CGGC5_8284;0002.peg.8253;gfam_6303
Cob_05871;0003.peg.5868;gfam_6303
CS_03584;0004.peg.3584;gfam_6303
CT04_12107;1001.peg.12107;gfam_6303
CBS495_12595;1002.peg.12595;gfam_6303
CBS130_04625;1003.peg.4625;gfam_6303
CBS127_00470;1004.peg.470;gfam_6303
CBS168_07879;1005.peg.7879;gfam_6303
CH063_06496T0;0005.peg.6496;gfam_6303
GLRG_09528T0;0001.peg.9528;gfam_6309
Cob_03775;0003.peg.3773;gfam_6309
CS_08332;0004.peg.8332;gfam_6309
CH063_04108T0;0005.peg.4108;gfam_6309
CT04_02247;1001.peg.2247;gfam_6309
CBS495_05244;1002.peg.5244;gfam_6309
CBS130_02460;1003.peg.2460;gfam_6309
CBS127_06598;1004.peg.6598;gfam_6309
CBS168_02267;1005.peg.2267;gfam_6309
GLRG_09545T0;0001.peg.9545;gfam_6313
CGGC5_6231;0002.peg.6212;gfam_6313
Cob_02290;0003.peg.2288;gfam_6313
CS_12419;0004.peg.12419;gfam_6313
CH063_03752T0;0005.peg.3752;gfam_6313
CT04_02249;1001.peg.2249;gfam_6313
CBS495_05225;1002.peg.5225;gfam_6313
CBS130_02479;1003.peg.2479;gfam_6313
CBS127_06580;1004.peg.6580;gfam_6313
CBS168_02249;1005.peg.2249;gfam_6313
CS_02210;0004.peg.2210;gfam_6313
GLRG_09564T0;0001.peg.9564;gfam_6323
CGGC5_7265;0002.peg.7240;gfam_6323
Cob_09890;0003.peg.9886;gfam_6323
CS_03824;0004.peg.3824;gfam_6323
CH063_14211T0;0005.peg.14211;gfam_6323
CT04_02830;1001.peg.2830;gfam_6323
CBS495_09662;1002.peg.9662;gfam_6323
CBS130_05902;1003.peg.5902;gfam_6323
CBS127_07974;1004.peg.7974;gfam_6323
CBS168_11696;1005.peg.11696;gfam_6323
GLRG_09565T0;0001.peg.9565;gfam_6324
CGGC5_7267;0002.peg.7242;gfam_6324
CS_03825;0004.peg.3825;gfam_6324
CH063_15746T0;0005.peg.15746;gfam_6324
CT04_11199;1001.peg.11199;gfam_6324
CBS495_09663;1002.peg.9663;gfam_6324
CBS130_05901;1003.peg.5901;gfam_6324
CBS127_07973;1004.peg.7973;gfam_6324
CBS168_11695;1005.peg.11695;gfam_6324
GLRG_09602T0;0001.peg.9602;gfam_6334
CGGC5_4785;0002.peg.4772;gfam_6334
Cob_11638;0003.peg.11633;gfam_6334
CS_11978;0004.peg.11978;gfam_6334
CT04_03897;1001.peg.3897;gfam_6334
CBS495_00508;1002.peg.508;gfam_6334
CBS130_05864;1003.peg.5864;gfam_6334
CBS127_09167;1004.peg.9167;gfam_6334
CBS168_07276;1005.peg.7276;gfam_6334
GLRG_09613T0;0001.peg.9613;gfam_6335
CGGC5_7740;0002.peg.7713;gfam_6335
Cob_00225;0003.peg.225;gfam_6335
CH063_07840T0;0005.peg.7840;gfam_6335
CT04_11467;1001.peg.11467;gfam_6335
CBS495_00525;1002.peg.525;gfam_6335
CBS130_05846;1003.peg.5846;gfam_6335
CBS127_09149;1004.peg.9149;gfam_6335
CBS168_07293;1005.peg.7293;gfam_6335
CH063_02922T0;0005.peg.2922;gfam_6339
GLRG_09635T0;0001.peg.9635;gfam_6340
CGGC5_9124;0002.peg.9092;gfam_6340
Cob_00202;0003.peg.202;gfam_6340
CS_06817;0004.peg.6817;gfam_6340
CH063_05456T0;0005.peg.5456;gfam_6340
CT04_03933;1001.peg.3933;gfam_6340
CBS495_01688;1002.peg.1688;gfam_6340
CBS130_12407;1003.peg.12407;gfam_6340
CBS127_09124;1004.peg.9124;gfam_6340
CBS168_07998;1005.peg.7998;gfam_6340
GLRG_09638T0;0001.peg.9638;gfam_6341
CH063_04642T0;0005.peg.4642;gfam_6341
CS_10991;0004.peg.10991;gfam_6348
GLRG_09667T0;0001.peg.9667;gfam_6352
CGGC5_10066;0002.peg.10028;gfam_6358
GLRG_09728T0;0001.peg.9728;gfam_6363
CGGC5_3630;0002.peg.3622;gfam_6363
CS_03153;0004.peg.3153;gfam_6363
CH063_08930T0;0005.peg.8930;gfam_6363
CT04_03648;1001.peg.3648;gfam_6363
CBS495_05525;1002.peg.5525;gfam_6363
CBS130_02571;1003.peg.2571;gfam_6363
CBS127_02854;1004.peg.2854;gfam_6363
CBS168_08289;1005.peg.8289;gfam_6363
GLRG_00973T0;0001.peg.973;gfam_6365
Cob_05844;0003.peg.5841;gfam_6365
CS_03566;0004.peg.3566;gfam_6365
CH063_02546T0;0005.peg.2546;gfam_6365
CT04_06196;1001.peg.6196;gfam_6365
CBS495_03312;1002.peg.3312;gfam_6365
CBS130_04640;1003.peg.4640;gfam_6365
CBS127_00488;1004.peg.488;gfam_6365
CBS168_07865;1005.peg.7865;gfam_6365
CS_03565;0004.peg.3565;gfam_6368
GLRG_09753T0;0001.peg.9753;gfam_6370
Cob_00641;0003.peg.641;gfam_6370
CH063_14196T0;0005.peg.14196;gfam_6370
CS_07656;0004.peg.7656;gfam_6374
CT04_01522;1001.peg.1522;gfam_6374
CBS495_12017;1002.peg.12017;gfam_6374
CBS130_00606;1003.peg.606;gfam_6374
CBS127_10726;1004.peg.10726;gfam_6374
CBS168_02791;1005.peg.2791;gfam_6374
GLRG_09775T0;0001.peg.9775;gfam_6377
CGGC5_5565;0002.peg.5551;gfam_6377
Cob_00611;0003.peg.611;gfam_6377
CS_09790;0004.peg.9790;gfam_6377
CH063_03761T0;0005.peg.3761;gfam_6377
CT04_01536;1001.peg.1536;gfam_6377
CBS495_12009;1002.peg.12009;gfam_6377
CBS130_00598;1003.peg.598;gfam_6377
CBS127_10734;1004.peg.10734;gfam_6377
CBS168_02783;1005.peg.2783;gfam_6377
GLRG_09786T0;0001.peg.9786;gfam_6385
Cob_00619;0003.peg.619;gfam_6385
CH063_02065T0;0005.peg.2065;gfam_6385
CT04_00771;1001.peg.771;gfam_6385
CBS495_03858;1002.peg.3858;gfam_6385
CBS130_00587;1003.peg.587;gfam_6385
CBS127_05359;1004.peg.5359;gfam_6385
CBS168_02773;1005.peg.2773;gfam_6385
GLRG_00979T0;0001.peg.979;gfam_6387
CGGC5_8243;0002.peg.8212;gfam_6387
Cob_05822;0003.peg.5819;gfam_6387
CS_03554;0004.peg.3554;gfam_6387
CH063_12882T0;0005.peg.12882;gfam_6387
CT04_05475;1001.peg.5475;gfam_6387
CBS495_03320;1002.peg.3320;gfam_6387
CBS130_04648;1003.peg.4648;gfam_6387
CBS127_00496;1004.peg.496;gfam_6387
CBS168_07856;1005.peg.7856;gfam_6387
CS_00656;0004.peg.656;gfam_6395
CT04_04290;1001.peg.4290;gfam_6395
GLRG_09830T0;0001.peg.9830;gfam_6399
CGGC5_8049;0002.peg.8019;gfam_6399
Cob_10815;0003.peg.10811;gfam_6399
CH063_09979T0;0005.peg.9979;gfam_6399
CT04_08734;1001.peg.8734;gfam_6399
CBS130_06582;1003.peg.6582;gfam_6399
GLRG_09831T0;0001.peg.9831;gfam_6400
CS_10643;0004.peg.10643;gfam_6400
CH063_10776T0;0005.peg.10776;gfam_6400
CT04_08738;1001.peg.8738;gfam_6400
CBS495_04020;1002.peg.4020;gfam_6400
CBS130_06583;1003.peg.6583;gfam_6400
CBS127_05411;1004.peg.5411;gfam_6400
CBS168_06419;1005.peg.6419;gfam_6400
CS_01261;0004.peg.1261;gfam_6421
CT04_11692;1001.peg.11692;gfam_6421
CBS495_00311;1002.peg.311;gfam_6421
CBS130_03369;1003.peg.3369;gfam_6421
CBS127_05137;1004.peg.5137;gfam_6421
CBS168_00312;1005.peg.312;gfam_6421
GLRG_09921T0;0001.peg.9921;gfam_6447
